date,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,O3_sqrt,O3_sq,O3_cu,ln_O3,temp_sqrt,temp_sq,temp_cu,ln_temp,rh_sqrt,rh_sq,rh_cu,ln_rh,03_mult_temp,03_sq_mult_temp_sq,ln_03_mult_ln_temp,03_mult_rh,03_sq_mult_rh_sq,ln_03_mult_ln_rh,temp_mult_rh,temp_sq_mult_rh_sq,ln_temp_mult_ln_rh,03_mult_rh_&_temp,03_sq_mult_rh_sq_&_temp_sq,ln_03_mult_ln_rh_&_ln_temp,e2v03_int_lag_1,e2v03_int_lag_2,e2v03_int_lag_3,e2v03_int_lag_4,e2v03_int_lag_5,e2v03_int_lead_1,e2v03_int_lead_2,e2v03_int_lead_3,e2v03_int_lead_4,e2v03_int_lead_5,diff,e2v03_slope_lag_1,e2v03_slope_lag_2,e2v03_slope_lag_3,e2v03_slope_lag_4,e2v03_slope_lag_5,e2v03_slope_lead_1,e2v03_slope_lead_2,e2v03_slope_lead_3,e2v03_slope_lead_4,e2v03_slope_lead_5,ln_O3_int_lag_1,ln_O3_int_lag_2,ln_O3_int_lag_3,ln_O3_int_lag_4,ln_O3_int_lag_5,ln_O3_int_lead_1,ln_O3_int_lead_2,ln_O3_int_lead_3,ln_O3_int_lead_4,ln_O3_int_lead_5,ln_O3_slope_lag_1,ln_O3_slope_lag_2,ln_O3_slope_lag_3,ln_O3_slope_lag_4,ln_O3_slope_lag_5,ln_O3_slope_lead_1,ln_O3_slope_lead_2,ln_O3_slope_lead_3,ln_O3_slope_lead_4,ln_O3_slope_lead_5,Temp_int_lag_1,Temp_int_lag_2,Temp_int_lag_3,Temp_int_lag_4,Temp_int_lag_5,Temp_int_lead_1,Temp_int_lead_2,Temp_int_lead_3,Temp_int_lead_4,Temp_int_lead_5,Temp_slope_lag_1,Temp_slope_lag_2,Temp_slope_lag_3,Temp_slope_lag_4,Temp_slope_lag_5,Temp_slope_lead_1,Temp_slope_lead_2,Temp_slope_lead_3,Temp_slope_lead_4,Temp_slope_lead_5,ln_temp_int_lag_1,ln_temp_int_lag_2,ln_temp_int_lag_3,ln_temp_int_lag_4,ln_temp_int_lag_5,ln_temp_int_lead_1,ln_temp_int_lead_2,ln_temp_int_lead_3,ln_temp_int_lead_4,ln_temp_int_lead_5,ln_temp_slope_lag_1,ln_temp_slope_lag_2,ln_temp_slope_lag_3,ln_temp_slope_lag_4,ln_temp_slope_lag_5,ln_temp_slope_lead_1,ln_temp_slope_lead_2,ln_temp_slope_lead_3,ln_temp_slope_lead_4,ln_temp_slope_lead_5,Rh_int_lag_1,Rh_int_lag_2,Rh_int_lag_3,Rh_int_lag_4,Rh_int_lag_5,Rh_int_lead_1,Rh_int_lead_2,Rh_int_lead_3,Rh_int_lead_4,Rh_int_lead_5,Rh_slope_lag_1,Rh_slope_lag_2,Rh_slope_lag_3,Rh_slope_lag_4,Rh_slope_lag_5,Rh_slope_lead_1,Rh_slope_lead_2,Rh_slope_lead_3,Rh_slope_lead_4,Rh_slope_lead_5,ln_rh_int_lag_1,ln_rh_int_lag_2,ln_rh_int_lag_3,ln_rh_int_lag_4,ln_rh_int_lag_5,ln_rh_int_lead_1,ln_rh_int_lead_2,ln_rh_int_lead_3,ln_rh_int_lead_4,ln_rh_int_lead_5,ln_rh_slope_lag_1,ln_rh_slope_lag_2,ln_rh_slope_lag_3,ln_rh_slope_lag_4,ln_rh_slope_lag_5,ln_rh_slope_lead_1,ln_rh_slope_lead_2,ln_rh_slope_lead_3,ln_rh_slope_lead_4,ln_rh_slope_lead_5
7/31/14 20:40,20,1406839230,371.5,545.3333333,25.475,37.69166667,6,19.27433527,138012.25,51271550.88,5.917548864,5.047276493,648.975625,16532.65405,3.237697579,6.139353929,1420.661736,53547.1086,3.629439027,9463.9625,89566586.2,19.15923363,14002.45417,196068722.7,21.47738279,960.1952083,921974.8381,11.75102595,356712.5199,1.27E+11,69.53727026,0,373.7435897,748.3333333,1122.923077,1497.173077,0,371.1730769,741.3044872,1110.358974,1471.205128,0.013750805,-1.179487179,-0.846153846,-0.393162393,-0.253205128,-6.769230769,-1.653846154,-1.153846154,-1.245726496,-1.115384616,-4.030769231,0,5.923568728,11.8493999,17.77523108,23.70015508,0,5.916668081,11.83052432,17.74146813,23.62968338,-0.003155875,-0.002262447,-0.001051958,-0.000677635,-0.017364479,-0.004441927,-0.003101747,-0.003355202,-0.003007087,-0.011104547,0,25.98931624,52.16709402,78.36709402,104.567094,0,25.32211538,50.3525641,75.12147436,99.09871795,-0.332478632,-0.188461538,-0.125641026,-0.094230769,-0.735384615,-0.348076923,-0.326923077,-0.310470085,-0.294230769,-0.502948718,0,3.257665082,6.522575596,9.788335007,13.05409442,0,3.231659913,6.451737575,9.661314541,12.83803045,-0.012793071,-0.007245432,-0.004830288,-0.003622716,-0.026624343,-0.013570967,-0.01282315,-0.012245157,-0.011661922,-0.020491519,0,37.08290598,73.82735043,110.1981838,146.3731838,0,38.09583333,76.90416667,116.3278846,158.5724359,0.188034188,0.338461538,0.311752137,0.267147436,2.037051282,0.51474359,0.661538462,0.646581197,0.638461538,1.516282051,0,3.613152894,7.217117808,10.81087867,14.39924525,0,3.640048634,7.298652071,10.97298935,14.71469114,0.005070654,0.00918798,0.008492917,0.007291136,0.064032009,0.013750805,0.01748501,0.016953471,0.016609427,0.037117885
7/31/14 20:41,21,1406839290,370.8461538,543.6923077,25.16923077,38.5,6,19.25736622,137526.8698,51001310.72,5.915787297,5.016894534,633.4901775,15944.46047,3.225622247,6.204836823,1482.25,57066.625,3.650658241,9333.912426,87121921.18,19.08209512,14277.57692,203849202.8,21.59651765,969.0153846,938990.8156,11.77564444,359355.6284,1.29E+11,69.66220779,0,372.3269231,746.0705128,1120.660256,1495.25,0,370.1314103,739.1858974,1100.032051,1453.032051,0.021219215,-1.653846154,-1.416666667,-1.115384615,-0.708333333,-0.533333333,-0.653846154,-1.041666667,-0.935897436,-4.625,-3.7,0,5.919769827,11.84333856,17.76916973,23.69500091,0,5.913856241,11.82480005,17.7130153,23.57948336,-0.004441927,-0.003798901,-0.00298894,-0.00189945,-0.001430493,-0.001761567,-0.00281184,-0.002528807,-0.012770202,-0.010216161,0,25.64903846,51.6383547,77.81613248,104.0161325,0,25.03044872,49.79935897,73.77660256,97.08076923,-0.348076923,-0.340277778,-0.241666667,-0.18125,-0.145,-0.305769231,-0.291666667,-0.276282051,-0.541666667,-0.435,0,3.244483063,6.502148145,9.767058659,13.03281807,0,3.220077661,6.429654628,9.606370532,12.75500269,-0.013570967,-0.013182019,-0.009353944,-0.007015458,-0.005612366,-0.012075332,-0.011582252,-0.011025574,-0.022221657,-0.017848844,0,37.43429487,74.51720085,111.2616453,147.6324786,0,38.80833333,78.23205128,120.4766026,165.2284965,0.51474359,0.351388889,0.397222222,0.3625,0.316666667,0.808333333,0.7125,0.679700855,1.766666667,1.410757576,0,3.622563624,7.235716518,10.83968143,14.4334423,0,3.658603437,7.33294072,11.07464251,14.87577627,0.013750805,0.00941073,0.010708922,0.009807389,0.00858307,0.021219215,0.018554803,0.017562301,0.042959655,0.034310168
7/31/14 20:42,24,1406839351,369.4166667,541.9166667,24.89166667,39.11666667,6,19.22021505,136468.6736,50413802.51,5.911925185,4.989154905,619.5950694,15422.75394,3.214533075,6.254331832,1530.113611,59852.94409,3.666548634,9195.396528,84555317.3,19.00407905,14450.34861,208812575,21.67636121,973.6790278,948050.8491,11.78624186,359693.2608,1.29E+11,69.67938006,0,371.1730769,743.5,1117.24359,1491.833333,0,369.0544872,729.900641,1082.900641,1435.537005,0.015890392,-0.653846154,-1.153846154,-1.162393162,-1,-0.697435897,-1.429487179,-1.076923077,-5.948717949,-4.461538461,-3.714685315,0,5.916668081,11.83643791,17.76000664,23.68583781,0,5.910943813,11.79915906,17.66562712,23.53106398,-0.001761567,-0.003101747,-0.00311979,-0.002682097,-0.001871874,-0.003862112,-0.002912428,-0.016439747,-0.01232981,-0.010276326,0,25.32211538,50.97115385,76.96047009,103.1382479,0,24.76891026,48.74615385,72.05032051,95.29577506,-0.305769231,-0.326923077,-0.328774929,-0.257692308,-0.206153846,-0.277564103,-0.261538462,-0.620299145,-0.467307692,-0.395664336,0,3.231659913,6.476142976,9.733808058,12.99871857,0,3.209576967,6.386292871,9.534925026,12.68103188,-0.012075332,-0.01282315,-0.012813123,-0.010034291,-0.008027433,-0.011089172,-0.010500695,-0.025603766,-0.019292222,-0.016372379,0,38.09583333,75.53012821,112.6130342,149.3574786,0,39.42371795,81.66826923,126.4201632,171.188345,0.808333333,0.661538462,0.503703704,0.5,0.451666667,0.616666667,0.615384615,2.086111111,1.561363636,1.258181818,0,3.640048634,7.262612258,10.87576515,14.47973007,0,3.674337282,7.416039071,11.21717283,15.01867036,0.021219215,0.01748501,0.013346891,0.013336495,0.012089754,0.015890392,0.015733845,0.050206469,0.037582906,0.030269391
7/31/14 20:43,22,1406839411,368.6923077,541,24.64615385,39.73076923,6,19.20136213,135934.0178,50117826.7,5.909962442,4.964489284,607.4328994,14970.88469,3.204620858,6.303234823,1578.534024,62716.37102,3.682125931,9086.847337,82570794.53,18.93918891,14648.42899,214576472,21.76122596,979.2106509,958853.4988,11.79981756,361027.4346,1.30E+11,69.7364786,0,370.1314103,741.3044872,1113.63141,1487.375,0,360.8461538,713.8461538,1066.482517,1418.243881,0.015577297,-1.429487179,-1.041666667,-1.245726496,-1.229166667,-1.085897436,-0.724358975,-8.208333333,-5.472222222,-4.285984848,-3.633333333,0,5.913856241,11.83052432,17.75029415,23.67386288,0,5.888215249,11.75468331,17.62012017,23.48307211,-0.003862112,-0.00281184,-0.003355202,-0.00330537,-0.0029181,-0.001962743,-0.022728564,-0.015152376,-0.011879879,-0.010085393,0,25.03044872,50.3525641,76.00160256,101.9909188,0,23.97724359,47.28141026,70.5268648,93.55148601,-0.277564103,-0.291666667,-0.310470085,-0.315972222,-0.261666667,-0.245512821,-0.791666667,-0.530555556,-0.425189394,-0.406666667,0,3.220077661,6.451737575,9.696220637,12.95388572,0,3.176715904,6.32534806,9.471454916,12.60799297,-0.011089172,-0.011582252,-0.012245157,-0.012382136,-0.010245267,-0.009912218,-0.032861063,-0.022026572,-0.017693181,-0.017043465,0,38.80833333,76.90416667,114.3384615,151.4213675,0,42.24455128,86.99644522,131.764627,176.7434149,0.616666667,0.7125,0.646581197,0.531944444,0.523333333,0.614102564,2.820833333,1.876262626,1.418560606,1.21,0,3.658603437,7.298652071,10.9212157,14.53436859,0,3.741701789,7.542835545,11.34433308,15.15051535,0.015890392,0.018554803,0.016953471,0.013982767,0.013847275,0.015577297,0.067364507,0.044813744,0.033864141,0.028762144
7/31/14 21:39,32,1406842769,353,539,23.30833333,44.75833333,6,18.78829423,124609,43986977,5.866468057,4.827870476,543.2784028,12662.9141,3.14881095,6.690166914,2003.308403,89664.74526,3.801277647,8227.841667,67697378.49,18.47239886,15799.69167,249630256.8,22.30007389,1043.242153,1088354.189,11.96950468,368264.4799,1.36E+11,70.21871687,0,369.0544872,739.1858974,1110.358974,1482.685897,0,353,705.6363636,1057.397727,1407.868881,0.119151716,-0.724358975,-1.076923077,-0.935897436,-1.115384616,-1.128205128,-15.69230769,-7.846153846,-5.473193473,-4.360576923,-3.8,0,5.910943813,11.82480005,17.74146813,23.66123796,0,5.866468057,11.73190492,17.59485686,23.4541328,-0.001962743,-0.002912428,-0.002528807,-0.003007087,-0.003036845,-0.043494385,-0.021747192,-0.015185591,-0.012116055,-0.010581759,0,24.76891026,49.79935897,75.12147436,100.7705128,0,23.30416667,46.54962121,69.57424242,92.28033217,-0.245512821,-0.261538462,-0.276282051,-0.294230769,-0.301880342,-1.337820513,-0.673076923,-0.485081585,-0.446955128,-0.418461538,0,3.209576967,6.429654628,9.661314541,12.9057976,0,3.148632155,6.294739012,9.431277062,12.55388774,-0.009912218,-0.010500695,-0.011025574,-0.011661922,-0.011888152,-0.055809907,-0.028083749,-0.020286835,-0.018826277,-0.017743049,0,39.42371795,78.23205128,116.3278846,153.7621795,0,44.75189394,89.52007576,134.4988636,179.982197,0.614102564,0.615384615,0.679700855,0.638461538,0.548376068,5.027564103,2.507342657,1.686713287,1.358974359,1.213846154,0,3.674337282,7.33294072,10.97298935,14.59555298,0,3.801133756,7.602631287,11.40881356,15.22613528,0.015577297,0.015733845,0.017562301,0.016609427,0.014301673,0.119151716,0.059431967,0.039959755,0.032058355,0.028431632
7/31/14 21:40,35,1406842825,353,538.8181818,23.3,44.74545455,6,18.78829423,124609,43986977,5.866468057,4.827007354,542.89,12649.337,3.148453361,6.689204328,2002.155702,89587.36698,3.800989865,8224.9,67648980.01,18.47030107,15795.14545,249486619.9,22.29838563,1042.569091,1086950.309,11.96723931,368026.8891,1.35E+11,70.20542717,0,360.8461538,729.900641,1100.032051,1471.205128,0,352.6363636,704.3977273,1054.868881,1403.881702,-0.000287782,-15.69230769,-8.208333333,-5.948717949,-4.625,-4.030769231,0,-0.363636363,-0.583333333,-0.826923077,-0.933333333,0,5.888215249,11.79915906,17.7130153,23.62968338,0,5.865436863,11.72838881,17.58766474,23.4427715,-0.043494385,-0.022728564,-0.016439747,-0.012770202,-0.011104547,0,-0.001031194,-0.001656612,-0.002353602,-0.002661636,0,23.97724359,48.74615385,73.77660256,99.09871795,0,23.24545455,46.27007576,68.9761655,91.39892191,-1.337820513,-0.791666667,-0.620299145,-0.541666667,-0.502948718,-0.008333333,-0.058712121,-0.15,-0.188621795,-0.203333333,0,3.176715904,6.386292871,9.606370532,12.83803045,0,3.146106856,6.282644907,9.405255587,12.51531485,-0.055809907,-0.032861063,-0.025603766,-0.022221657,-0.020491519,-0.00035759,-0.002525299,-0.006498401,-0.008226334,-0.008919607,0,42.24455128,81.66826923,120.4766026,158.5724359,0,44.76818182,89.7469697,135.230303,181.3761364,5.027564103,2.820833333,2.086111111,1.766666667,1.516282051,-0.012878788,0.016287879,0.136111111,0.260416667,0.346666667,0,3.741701789,7.416039071,11.07464251,14.71469114,0,3.801497531,7.607679805,11.42500153,15.25678011,0.119151716,0.067364507,0.050206469,0.042959655,0.037117885,-0.000287782,0.000363775,0.003027235,0.005751611,0.007599088
7/31/14 21:41,38,1406842894,352.2727273,534.5454545,23.19090909,44.79090909,6,18.76892984,124096.0744,43715662.57,5.864405669,4.81569404,537.8182645,12472.49448,3.143760352,6.692601071,2006.225537,89860.66565,3.802005197,8169.524793,66741135.35,18.43628603,15778.6157,248964713.5,22.29650083,1038.741901,1078984.737,11.9525932,365920.4423,1.34E+11,70.0948553,0,353,713.8461538,1082.900641,1453.032051,0,351.7613636,702.2325175,1051.245338,1399.142774,0.001015332,0,-7.846153846,-5.472222222,-4.461538461,-3.7,-0.727272727,-0.875,-1.102564103,-1.166666667,-1.107692308,0,5.866468057,11.75468331,17.66562712,23.57948336,0,5.862951945,11.72222788,17.57733464,23.42924157,0,-0.021747192,-0.015152376,-0.01232981,-0.010216161,-0.002062388,-0.002484918,-0.003138137,-0.003327045,-0.003162816,0,23.30416667,47.28141026,72.05032051,97.08076923,0,23.02462121,45.73071096,68.15346737,90.31853147,-0.008333333,-0.673076923,-0.530555556,-0.467307692,-0.435,-0.109090909,-0.220833333,-0.248717949,-0.252083333,-0.252307692,0,3.148632155,6.32534806,9.534925026,12.75500269,0,3.13653805,6.259148731,9.369207995,12.46770904,-0.00035759,-0.028083749,-0.022026572,-0.019292222,-0.017848844,-0.004693008,-0.009568806,-0.010849249,-0.011060111,-0.011132836,0,44.75189394,86.99644522,126.4201632,165.2284965,0,44.97878788,90.46212121,136.6079545,183.3884033,-0.012878788,2.507342657,1.876262626,1.561363636,1.410757576,0.045454545,0.210606061,0.351515151,0.43655303,0.464755245,0,3.801133756,7.542835545,11.21717283,14.87577627,0,3.806182274,7.623503996,11.45528258,15.30072888,-0.000287782,0.059431967,0.044813744,0.037582906,0.034310168,0.001015332,0.004684743,0.007764742,0.009570805,0.01012593
7/31/14 21:42,35,1406842949,351.25,526.5833333,22.85833333,45.16666667,6,18.74166481,123376.5625,43336017.58,5.861498221,4.781038939,522.5034028,11943.55695,3.129315748,6.720615051,2040.027778,92141.25463,3.810359352,8028.989583,64464673.73,18.34247869,15864.79167,251691614.6,22.33441456,1032.434722,1065921.456,11.92381753,362642.6962,1.32E+11,69.89143521,0,352.6363636,705.6363636,1066.482517,1435.537005,0,350.4711538,699.4839744,1047.38141,1394.028846,0.008354155,-0.727272727,-0.363636363,-5.473193473,-4.285984848,-3.714685315,-1.022727273,-1.290209791,-1.313131313,-1.202797203,-1.287878788,0,5.865436863,11.73190492,17.62012017,23.53106398,0,5.859275934,11.7143827,17.56628962,23.41459509,-0.002062388,-0.001031194,-0.015185591,-0.011879879,-0.010276326,-0.002907448,-0.003676011,-0.003748598,-0.003437923,-0.003689741,0,23.24545455,46.54962121,70.5268648,95.29577506,0,22.70608974,45.12884615,67.29391026,89.22564103,-0.109090909,-0.058712121,-0.485081585,-0.425189394,-0.395664336,-0.332575758,-0.318531469,-0.299747475,-0.288111888,-0.273181818,0,3.146106856,6.294739012,9.471454916,12.68103188,0,3.12261068,6.232669945,9.331170993,12.41909363,-0.004693008,-0.002525299,-0.020286835,-0.017693181,-0.016372379,-0.014444604,-0.01392737,-0.013182479,-0.012742793,-0.01214085,0,44.76818182,89.52007576,131.764627,171.188345,0,45.48333333,91.62916667,138.4096154,185.7400641,0.045454545,0.016287879,1.686713287,1.418560606,1.258181818,0.375757576,0.504545455,0.566919192,0.56958042,0.560151515,0,3.801497531,7.602631287,11.34433308,15.01867036,0,3.817321721,7.649100309,11.49454661,15.3516852,0.001015332,0.000363775,0.039959755,0.033864141,0.030269391,0.008354155,0.011139447,0.012422629,0.012403579,0.012130496
7/31/14 21:43,37,1406843009,349.6923077,520.2307692,22.55384615,45.8,6,18.7000617,122284.7101,42762022.46,5.857053647,4.749088981,508.6759763,11472.59971,3.115905613,6.767569726,2097.64,96071.912,3.824284091,7886.906509,62203294.28,18.25002633,16015.90769,256509299.2,22.39903708,1032.966154,1067019.075,11.91610826,361220.3181,1.30E+11,69.79328536,0,351.7613636,704.3977273,1057.397727,1418.243881,0,349.0128205,696.9102564,1043.557692,1388.974359,0.013924739,-1.022727273,-0.875,-0.583333333,-4.360576923,-3.633333333,-1.557692308,-1.458333333,-1.262820513,-1.354166667,-1.25,0,5.862951945,11.72838881,17.59485686,23.48307211,0,5.855106761,11.70701369,17.55531916,23.40006985,-0.002907448,-0.002484918,-0.001656612,-0.012116055,-0.010085393,-0.004444574,-0.004169172,-0.003614747,-0.003885314,-0.003590761,0,23.02462121,46.27007576,69.57424242,93.55148601,0,22.42275641,44.58782051,66.51955128,88.27435897,-0.332575758,-0.220833333,-0.15,-0.446955128,-0.406666667,-0.304487179,-0.283333333,-0.273290598,-0.258333333,-0.23474359,0,3.13653805,6.282644907,9.431277062,12.60799297,0,3.110059265,6.208560312,9.296482952,12.37631252,-0.014444604,-0.009568806,-0.006498401,-0.018826277,-0.017043465,-0.013410136,-0.012551416,-0.012175523,-0.011564912,-0.010542541,0,44.97878788,89.7469697,134.4988636,176.7434149,0,46.14583333,92.92628205,140.2567308,188.1448718,0.375757576,0.210606061,0.136111111,1.358974359,1.21,0.633333333,0.6625,0.634188034,0.60625,0.603589744,0,3.806182274,7.607679805,11.40881356,15.15051535,0,3.831778588,7.677224887,11.53436348,15.40321221,0.008354155,0.004684743,0.003027235,0.032058355,0.028762144,0.013924739,0.014456867,0.013753387,0.013074581,0.012936087
7/31/14 21:44,36,1406843070,348.3333333,516.5,22.29166667,46.49166667,6,18.66369024,121336.1111,42265412.04,5.853159876,4.721405158,496.9184028,11077.1394,3.104212917,6.818479791,2161.475069,100490.5784,3.839273085,7764.930556,60294146.53,18.16945449,16194.59722,262264979.2,22.47187917,1036.376736,1074076.739,11.9179211,361004.5631,1.30E+11,69.75749759,0,350.4711538,702.2325175,1054.868881,1407.868881,0,347.8974359,694.5448718,1039.961538,1384.461538,0.014988994,-1.557692308,-1.290209791,-1.102564103,-0.826923077,-3.8,-1.358974359,-1.115384615,-1.286324786,-1.173076923,-1.138461538,0,5.859275934,11.72222788,17.58766474,23.4541328,0,5.851906927,11.7002124,17.54496309,23.38705613,-0.004444574,-0.003676011,-0.003138137,-0.002353602,-0.010581759,-0.003893771,-0.003199834,-0.003698895,-0.003377307,-0.003282398,0,22.70608974,45.73071096,68.9761655,92.28033217,0,22.1650641,44.09679487,65.85160256,87.94391026,-0.304487179,-0.318531469,-0.248717949,-0.188621795,-0.418461538,-0.262179487,-0.257692308,-0.242948718,-0.217307692,-0.010769231,0,3.12261068,6.259148731,9.405255587,12.55388774,0,3.098501048,6.186423688,9.266253259,12.36131243,-0.013410136,-0.01392737,-0.010849249,-0.008226334,-0.017743049,-0.011692696,-0.011558217,-0.010949837,-0.009825643,-0.000478061,0,45.48333333,90.46212121,135.230303,179.982197,0,46.78044872,94.11089744,141.9990385,188.7913462,0.633333333,0.504545455,0.351515151,0.260416667,1.213846154,0.691666667,0.634615385,0.597222222,0.596153846,-0.08,0,3.817321721,7.623503996,11.42500153,15.22613528,0,3.845446299,7.702584893,11.57143363,15.41670957,0.013924739,0.011139447,0.007764742,0.005751611,0.028431632,0.014988994,0.013667711,0.012791195,0.012688924,-0.001754397
7/31/14 21:45,33,1406843130,347.4615385,512.9230769,22.03846154,47.06923077,6,18.64032024,120729.5207,41948865,5.850653978,4.694513983,485.693787,10703.94384,3.092789179,6.860701915,2215.512485,104282.4684,3.851619513,7657.517752,58637578.11,18.09483931,16354.74734,267477760.5,22.53449303,1037.333432,1076060.649,11.91224715,360433.4702,1.30E+11,69.69443618,0,349.0128205,699.4839744,1051.245338,1403.881702,0,346.6474359,692.0641026,1036.564103,1380.355769,0.012346428,-1.358974359,-1.458333333,-1.313131313,-1.166666667,-0.933333333,-0.871794871,-1.25,-1.111111111,-1.083333333,-0.95,0,5.855106761,11.7143827,17.57733464,23.4427715,0,5.848305471,11.69305616,17.5351492,23.37518487,-0.003893771,-0.004169172,-0.003748598,-0.003327045,-0.002661636,-0.002505898,-0.003601456,-0.003205153,-0.003129555,-0.002746039,0,22.42275641,45.12884615,68.15346737,91.39892191,0,21.93173077,43.68653846,65.77884615,88.19967949,-0.262179487,-0.283333333,-0.299747475,-0.252083333,-0.203333333,-0.253205128,-0.233333333,-0.202350427,0.052083333,0.01,0,3.110059265,6.232669945,9.369207995,12.51531485,0,3.08792264,6.167752211,9.262811386,12.37279574,-0.011692696,-0.012551416,-0.013182479,-0.011060111,-0.008919607,-0.011423738,-0.010578407,-0.009203292,0.002325598,0.000448096,0,46.14583333,91.62916667,136.6079545,181.3761364,0,47.33044872,95.21858974,142.0108974,187.4317308,0.691666667,0.6625,0.566919192,0.43655303,0.346666667,0.577564103,0.55,0.564316239,-0.272916667,-0.21,0,3.831778588,7.649100309,11.45528258,15.25678011,0,3.857138594,7.725987326,11.57126327,15.38723405,0.014988994,0.014456867,0.012422629,0.009570805,0.007599088,0.012346428,0.011692295,0.011922234,-0.005940245,-0.004568727
7/31/14 21:46,32,1406843190,345.8333333,508.8333333,21.825,47.59166667,6,18.59659467,119600.6944,41361906.83,5.845956963,4.671723451,476.330625,10395.91589,3.083056102,6.89867137,2264.966736,107793.5419,3.862657676,7547.8125,56969473.54,18.02341329,16458.78472,270891594.5,22.58093054,1038.688125,1078873.021,11.90879032,359212.9766,1.29E+11,69.61827568,0,347.8974359,696.9102564,1047.38141,1399.142774,0,345.4166667,689.9166667,1033.708333,1376.692308,0.011038163,-0.871794871,-1.115384615,-1.262820513,-1.202797203,-1.107692308,-1.628205129,-1.230769231,-1.153846154,-0.969551282,-1.015384615,0,5.851906927,11.70701369,17.56628962,23.42924157,0,5.84475069,11.68684373,17.5268794,23.36456159,-0.002505898,-0.003199834,-0.003614747,-0.003437923,-0.003162816,-0.004697015,-0.003554781,-0.00333744,-0.002806074,-0.002943853,0,22.1650641,44.58782051,67.29391026,90.31853147,0,21.75480769,43.84711538,66.26794872,88.42724359,-0.253205128,-0.257692308,-0.273290598,-0.288111888,-0.252307692,-0.213461538,-0.176923077,0.153846154,0.075801282,-0.012307692,0,3.098501048,6.208560312,9.331170993,12.46770904,0,3.079829571,6.174888746,9.284873098,12.38309627,-0.011423738,-0.011558217,-0.012175523,-0.012742793,-0.011132836,-0.009733077,-0.008093069,0.00690871,0.003416054,-0.000559245,0,46.78044872,92.92628205,138.4096154,183.3884033,0,47.88814103,94.68044872,140.1012821,185.8105769,0.577564103,0.634615385,0.634188034,0.56958042,0.464755245,0.522435897,0.557692308,-0.556410256,-0.406891026,-0.218461538,0,3.845446299,7.677224887,11.49454661,15.30072888,0,3.868848732,7.714124678,11.53009546,15.35237998,0.012346428,0.013667711,0.013753387,0.012403579,0.01012593,0.011038163,0.011710137,-0.012035803,-0.008797515,-0.004695983
7/31/14 21:47,29,1406843250,345,505.6923077,21.68461538,48.18461538,6,18.57417562,119025,41063625,5.843544417,4.656674284,470.2225444,10196.59502,3.076603041,6.941513912,2321.75716,111872.9758,3.875039787,7481.192308,55968238.34,17.97826652,16623.69231,276347145.9,22.64396711,1044.864852,1091742.559,11.92195919,360478.374,1.30E+11,69.66649808,0,346.6474359,694.5448718,1043.557692,1394.028846,0,344.5,688.2916667,1031.275641,1373.092949,0.012382111,-1.628205129,-1.25,-1.286324786,-1.354166667,-1.287878788,-0.833333333,-0.916666667,-0.75,-0.862179487,-0.916666667,0,5.848305471,11.7002124,17.55531916,23.41459509,0,5.842093037,11.68212871,17.5198109,23.35408593,-0.004697015,-0.003601456,-0.003698895,-0.003885314,-0.003689741,-0.002412546,-0.002657653,-0.00217576,-0.002505563,-0.002668323,0,21.93173077,44.09679487,66.51955128,89.22564103,0,22.09230769,44.51314103,66.6724359,88.51089744,-0.213461538,-0.233333333,-0.242948718,-0.258333333,-0.273181818,-0.140384615,0.3375,0.172222222,0.037980769,-0.025,0,3.08792264,6.186423688,9.296482952,12.41909363,0,3.095059175,6.205043527,9.303266701,12.38691931,-0.009733077,-0.010578407,-0.010949837,-0.011564912,-0.01214085,-0.006453061,0.015229604,0.007799098,0.001734213,-0.001148768,0,47.33044872,94.11089744,140.2567308,185.7400641,0,46.79230769,92.21314103,137.9224359,184.2775641,0.522435897,0.55,0.597222222,0.60625,0.560151515,0.592948718,-1.095833333,-0.716666667,-0.403685897,-0.171666667,0,3.857138594,7.702584893,11.53436348,15.3516852,0,3.845275946,7.661246725,11.48353125,15.31982989,0.011038163,0.011692295,0.012791195,0.013074581,0.012130496,0.012382111,-0.023572785,-0.015409408,-0.008629519,-0.003639998
